Date,Open,High,Low,Close,Volume
7/3/2018,66.35,66.498,61.938,62.172,61413190
7/5/2018,62.752,62.878,59.244,61.832,87381870
7/6/2018,60.991,62.414,60.4,61.78,44327255
7/9/2018,62.398,63.704,61.6,63.702,37983765
7/10/2018,64.912,65.535,63.84,64.494,47357490
7/11/2018,63.16,64.388,63.014,63.792,24420380
7/12/2018,64.286,64.646,62.554,63.342,28605830
7/13/2018,63.116,63.917,61.85,63.774,29378850
7/16/2018,62.342,63.032,61.25,62.02,39093275
7/17/2018,61.762,64.948,61.7,64.538,34981160
7/18/2018,65,65.1,63.25,64.77,28121055
7/19/2018,63.266,64.708,62.802,64.046,29576725
7/20/2018,64.246,64.648,62.342,62.716,25832735
7/23/2018,60.368,61.1,58.572,60.64,54964735
7/24/2018,60.884,61.543,58.509,59.486,47953920
7/25/2018,59.348,61.924,58.901,61.748,35470900
7/26/2018,60.97,62.14,60.728,61.33,23152610
7/27/2018,61.45,61.539,59.068,59.436,28516630
7/30/2018,59.18,59.22,57.226,58.034,34070360
7/31/2018,58.45,59.664,57.814,59.628,25384580
8/1/2018,59.598,60.6,58.6,60.168,50647150
8/2/2018,65.688,69.998,64.632,69.908,116074810
8/3/2018,69.562,71,68.506,69.634,68282430
8/6/2018,69.092,70.996,68.364,68.398,42821655
8/7/2018,68.768,77.492,67.83,75.914,154378840
8/8/2018,73.818,76.528,73.424,74.068,122855815
8/9/2018,73.11,73.402,69.146,70.49,85919055
8/10/2018,70.8,72,69.2,71.098,57760220
8/13/2018,72.226,72.638,69.804,71.282,52319405
8/14/2018,71.69,71.84,69.42,69.528,34932135
8/15/2018,68.381,68.898,66.428,67.738,45506290
8/16/2018,67.982,68.456,66.764,67.09,30320165
8/17/2018,64.7,65.354,60.706,61.1,94793060
8/20/2018,58.341,61.7,57.64,61.688,87011675
8/21/2018,62.122,64.958,61.8,64.38,65861150
8/22/2018,64.174,64.776,62.934,64.328,29729775
8/23/2018,63.828,65.464,63.62,64.02,25736430
8/24/2018,64.14,64.77,63.88,64.564,18012820
8/27/2018,63.6,64.487,61.762,63.854,65396440
8/28/2018,63.682,63.776,62.238,62.372,38245455
8/29/2018,62.054,62.37,60.738,61.002,37236960
8/30/2018,60.452,60.92,59.544,60.63,36083530
8/31/2018,60.4,61.062,59.72,60.332,26875520
9/4/2018,59.388,59.638,57.6,57.79,41752345
9/5/2018,57.01,57.356,55.436,56.148,38604105
9/6/2018,56.96,58.234,55.776,56.19,37403800
9/7/2018,52.02,53.67,50.451,52.648,112459655
9/10/2018,54.652,57.206,54.2,57.1,71417640
9/11/2018,55.894,56.4,54.71,55.888,45849945
9/12/2018,56.288,58.5,55.729,58.108,50077135
9/13/2018,57.604,59,57.036,57.892,31701680
9/14/2018,57.752,59.465,57.304,59.04,33828060
9/17/2018,58.008,60.174,57.626,58.968,34437885
9/18/2018,59.338,60.528,55.1,56.992,82737610
9/19/2018,56.102,60,56.1,59.804,41474585
9/20/2018,60.712,61.196,58.666,59.666,36747110
9/21/2018,59.54,60.116,59.074,59.82,25252390
9/24/2018,59.696,60.6,58.716,59.936,24214805
9/25/2018,60,60.92,59.3,60.198,22408645
9/26/2018,60.382,62.778,60.222,61.916,39216080
9/27/2018,62.58,62.992,61.382,61.504,42545420
9/28/2018,54.052,55.6,52.111,52.954,168248470
10/1/2018,61.154,62.288,60.21,62.14,108887985
10/2/2018,62.79,63.368,59.83,60.204,58717555
10/3/2018,60.666,60.92,58.314,58.96,39974940
10/4/2018,58.79,58.8,55.534,56.366,49071060
10/5/2018,54.93,54.976,52,52.39,89722685
10/8/2018,52.904,53.552,49.8,50.112,67363265
10/9/2018,51.05,53.354,50.66,52.56,60302870
10/10/2018,52.922,53.102,49.554,51.376,64076390
10/11/2018,51.506,52.45,49.806,50.446,40838690
10/12/2018,52.2,52.398,50.402,51.756,36007020
10/15/2018,51.812,52.656,50.907,51.918,30999825
10/16/2018,53.14,55.475,52.448,55.318,47632005
10/17/2018,56.48,56.54,53.161,54.356,43277710
10/18/2018,53.858,54.2,52.6,52.782,27105920
10/19/2018,53.478,53.932,50.7,52,46877745
10/22/2018,52.136,52.372,50.518,52.19,28001300
10/23/2018,52.774,59.586,52.42,58.828,95138765
10/24/2018,60.21,60.888,57.146,57.7,100291290
10/25/2018,63.444,64.2,60.202,62.972,104203620
10/26/2018,61.65,67.98,61.33,66.18,137127600
10/29/2018,67.494,69.432,65.3,66.97,72430135
10/30/2018,65.678,67.58,64.452,65.98,45633520
10/31/2018,66.508,68.4,65.82,67.464,38121740
11/1/2018,67.652,69.568,66.945,68.856,40000660
11/2/2018,68.748,69.84,68.182,69.282,39039855
11/5/2018,68.1,68.791,66.028,68.28,39155240
11/6/2018,67.814,69.76,67.218,68.212,33814445
11/7/2018,68.668,70.236,68.16,69.632,36872610
11/8/2018,69.7,71.515,69.688,70.28,35453370
11/9/2018,69.8,70.8,69.046,70.102,25494230
11/12/2018,69.674,69.956,66.068,66.256,34707615
11/13/2018,66.632,68.94,66.44,67.746,27242985
11/14/2018,68.54,69.422,67.43,68.8,25201435
11/15/2018,68.466,69.716,67.808,69.688,23128595
11/16/2018,69.038,71.14,69.024,70.862,36030955
11/19/2018,71.268,73.35,70.576,70.694,48544355
11/20/2018,68.35,69.96,66.71,69.498,40023545
11/21/2018,70.4,70.62,67.48,67.638,23434040
11/23/2018,66.869,67.5,65.11,65.166,21013210
11/26/2018,65,69.244,65,69.2,39960705
11/27/2018,68.01,69.392,67.1,68.784,31791500
11/28/2018,69.198,69.656,68.442,69.574,20637890
11/29/2018,69.4,69.5,67.91,68.234,15403620
11/30/2018,68.366,70.32,67.653,70.096,28144475
12/3/2018,72,73.2,70.4,71.698,41532555
12/4/2018,71.21,73.736,70.4,71.94,42309725
12/6/2018,71.202,73.476,70.152,72.612,39212540
12/7/2018,73.8,75.898,71.53,71.593,57555885
12/10/2018,72,73.196,70.624,73.03,33067275
12/11/2018,73.982,74.434,72.046,73.352,31543845
12/12/2018,73.884,74.382,73.032,73.32,25135240
12/13/2018,74.03,75.488,73.35,75.358,36829270
12/14/2018,75,75.574,72.866,73.142,31687775
12/17/2018,72.4,73.14,68.776,69.684,38370040
12/18/2018,70.108,70.31,66.738,67.406,35499995
12/19/2018,67.52,69.402,65.948,66.594,41370905
12/20/2018,65.411,66.058,62.374,63.076,45359290
12/21/2018,63.48,64.694,62.488,63.954,40084005
12/24/2018,62.7,62.9,59.039,59.078,27799565
12/26/2018,60,65.394,58.818,65.218,40815690
12/27/2018,63.968,64.434,60.3,63.226,42875665
12/28/2018,64.62,67.248,63.682,66.774,49694960
12/31/2018,67.558,67.842,65.052,66.56,31511690
1/2/2019,61.22,63.026,59.76,62.024,58293240
1/3/2019,61.4,61.88,59.476,60.072,34825920
1/4/2019,61.2,63.6,60.546,63.538,36970580
1/7/2019,64.344,67.348,63.55,66.992,37756125
1/8/2019,68.392,68.802,65.404,67.07,35042580
1/9/2019,67.1,68.701,66.294,67.706,27164725
1/10/2019,66.88,69.078,66.358,68.994,30281770
1/11/2019,68.418,69.682,67.754,69.452,25195260
1/14/2019,68.476,68.5,66.8,66.88,26236420
1/15/2019,67,69.76,66.9,68.886,30282950
1/16/2019,68.956,70.4,68.7,69.21,23458695
1/17/2019,69.242,70.3,68.83,69.462,18383665
1/18/2019,64.6,65.426,59.946,60.452,120753815
1/22/2019,60.964,61.6,59.1,59.784,60333705
1/23/2019,58.5,58.9,56.338,57.518,62649965
1/24/2019,56.606,58.736,55.857,58.302,40060775
1/25/2019,58.878,59.704,57.91,59.408,36290390
1/28/2019,58.582,59.492,57.55,59.276,32116395
1/29/2019,59.054,59.711,58.36,59.492,23108460
1/30/2019,60.09,61.8,59.698,61.754,56251590
1/31/2019,60.2,62.313,58.8,61.404,62846225
2/1/2019,61.084,63.22,60.7,62.442,36417205
2/4/2019,62.596,63.06,60.376,62.578,36760410
2/5/2019,62.498,64.488,62.45,64.27,33713825
2/6/2019,63.918,64.848,63.125,63.444,25192730
2/7/2019,62.66,62.94,60.6,61.502,32603055
2/8/2019,61.366,61.489,59.7,61.16,29221060
2/11/2019,62.32,63.72,62.1,62.568,35648565
2/12/2019,63.24,63.638,61.924,62.362,27587850
2/13/2019,62.47,62.55,61.114,61.634,25708085
2/14/2019,60.676,61.354,60.2,60.754,26004160
2/15/2019,60.9,61.6,60.78,61.576,19524735
2/19/2019,61.312,62.309,61.094,61.128,20842215
2/20/2019,60.882,61.26,59.8,60.512,35710585
2/21/2019,60.362,60.648,58.1,58.246,44545910
2/22/2019,58.898,59.3,58.42,58.942,28702790
2/25/2019,59.582,60.581,59.4,59.754,33132610
2/26/2019,58.444,60.402,57.754,59.572,42912675
2/27/2019,60.356,63.259,60.11,62.948,55919540
2/28/2019,63.784,64,62.162,63.976,52603265
3/1/2019,61.388,61.426,58.38,58.958,114556875
3/4/2019,59.624,59.8,56.556,57.072,85484090
3/5/2019,56.4,56.8,54.02,55.308,93823700
3/6/2019,55.296,56.301,54.878,55.248,51677425
3/7/2019,55.768,56.94,54.85,55.318,47212415
3/8/2019,55.382,57.118,55.178,56.828,44098125
3/11/2019,56.704,58.256,56.1,58.184,36961390
3/12/2019,57.298,57.614,56.212,56.672,37520685
3/13/2019,56.78,58.398,56.54,57.792,34223595
3/14/2019,58.49,59.078,57.658,57.992,35517235
3/15/2019,56.702,56.745,54.88,55.086,73927655
3/18/2019,55.2,55.61,53.46,53.898,51404900
3/19/2019,53.5,54.66,52.692,53.494,59003150
3/20/2019,53.938,54.994,53.26,54.72,34541120
3/21/2019,54.52,55.29,53.69,54.804,29735490
3/22/2019,54.516,54.56,52.8,52.906,43728045
3/25/2019,51.942,52.636,50.892,52.084,51075145
3/26/2019,52.888,54.052,52.886,53.554,36754740
3/27/2019,53.75,55.074,53.637,54.966,43895830
3/28/2019,55.432,56.066,55.02,55.724,33870465
3/29/2019,55.74,56.032,54.9,55.972,29956690
4/1/2019,56.524,57.84,56.256,57.836,40552195
4/2/2019,57.66,57.888,56.776,57.176,27394700
4/3/2019,57.464,59.234,57.434,58.362,39649320
4/4/2019,52.378,54.24,52.118,53.556,118603645
4/5/2019,53.972,55.22,53.222,54.992,65191285
4/8/2019,55.538,56.232,54.088,54.64,52052180
4/9/2019,54.33,55,53.922,54.462,29520155
4/10/2019,55.348,55.676,54.579,55.212,35306570
4/11/2019,53.66,54.1,53.12,53.684,49179635
4/12/2019,54.044,54.39,53.366,53.54,33729870
4/15/2019,53.726,53.776,51.726,53.276,50192895
4/16/2019,53.15,55,52.944,54.672,36364650
4/17/2019,54.95,54.958,53.707,54.246,25632340
4/18/2019,54.246,54.968,53.95,54.652,29381625
4/22/2019,53.8,53.936,52.496,52.55,60735705
4/23/2019,52.03,53.12,51.15,52.78,54719295
4/24/2019,52.77,53.064,51.6,51.732,53637270
4/25/2019,51,51.8,49.214,49.514,109246965
4/26/2019,49.3,49.336,46.226,47.028,111803545
4/29/2019,47.172,48.796,46.434,48.294,83572380
4/30/2019,48.412,48.842,47.4,47.738,47323140
5/1/2019,47.77,48,46.3,46.802,53521770
5/2/2019,49.104,49.426,47.544,48.82,90796695
5/3/2019,48.772,51.322,48.698,51.006,118533855
5/6/2019,50.004,51.67,49.7,51.068,54169715
5/7/2019,51.36,51.442,49.02,49.412,50657040
5/8/2019,49.388,50.12,48.84,48.968,30882200
5/9/2019,48.4,48.736,47.389,48.396,33556910
5/10/2019,47.95,48.398,47.204,47.904,35041680
5/13/2019,46.402,46.494,44.9,45.402,54173980
5/14/2019,45.86,46.9,45.6,46.462,36262060
5/15/2019,45.864,46.488,45.05,46.39,36479880
5/16/2019,45.898,46.2,45.3,45.666,37416365
5/17/2019,44.392,44.448,41.784,42.206,88933330
5/20/2019,40.56,41.2,39.05,41.072,102630975
5/21/2019,39.552,41.48,39.208,41.016,90019495
5/22/2019,39.82,40.788,38.356,38.546,93425935
5/23/2019,38.868,39.893,37.244,39.098,132735710
5/24/2019,39.966,39.996,37.75,38.126,70682860
5/28/2019,38.24,39,37.57,37.74,51564505
5/29/2019,37.42,38.478,37.008,37.972,59843190
5/30/2019,37.75,38.451,37.404,37.644,39632375
5/31/2019,37.02,37.984,36.82,37.032,52033660
6/3/2019,37.102,37.336,35.398,35.794,65322050
6/4/2019,36.22,38.796,35.922,38.72,69037610
6/5/2019,39.736,40.256,38.37,39.318,67553780
6/6/2019,40.888,42.2,40.36,41.19,101210755
6/7/2019,41,42.169,40.7,40.9,80017635
6/10/2019,42.05,43.388,41.802,42.576,52925195
6/11/2019,43.829,44.18,42.7,43.42,58267685
6/12/2019,44.59,44.676,41.8,41.852,75987720
6/13/2019,42.076,42.98,41.502,42.782,40841300
6/14/2019,42.25,43.33,42.08,42.984,37167010
6/17/2019,43.096,45.4,42.854,45.006,61584015
6/18/2019,45.744,46.948,44.512,44.948,63578940
6/19/2019,45.022,45.554,44.212,45.286,32875675
6/20/2019,44.6,45.38,43.27,43.924,59317310
6/21/2019,43.244,44.436,43.1,44.372,41010390
6/24/2019,44.648,45.172,44.204,44.728,28753855
6/25/2019,44.878,45.068,43.898,43.952,30910355
6/26/2019,44.062,45.446,43.62,43.854,42536040
6/27/2019,43.89,44.58,43.47,44.568,31698550
6/28/2019,44.198,45.034,44.16,44.692,34256920
7/1/2019,46.042,46.62,45.256,45.434,41189820
7/2/2019,45.778,45.83,44.444,44.91,46295135
7/3/2019,47.878,48.314,46.902,46.98,71005740
7/5/2019,46.914,47.09,46.16,46.62,35328690
7/8/2019,46.248,46.45,45.732,46.068,29402710
7/9/2019,45.794,46.2,45.456,46.012,30954175
7/10/2019,46.83,47.788,46.628,47.784,45728680
7/11/2019,47.628,48.3,47.16,47.72,37572150
7/12/2019,47.95,49.076,47.942,49.016,46002605
7/15/2019,49.6,50.884,48.972,50.7,55000460
7/16/2019,49.86,50.706,49.587,50.476,40744945
7/17/2019,51.134,51.662,50.67,50.972,48823635
7/18/2019,50.708,51.15,50.377,50.708,23822415
7/19/2019,51.138,51.992,50.924,51.636,35242050
7/22/2019,51.75,52.431,50.838,51.136,34231365
7/23/2019,51.342,52.096,50.9,52.034,25115605
7/24/2019,51.834,53.214,51.632,52.976,55364175
7/25/2019,46.7,46.9,45.11,45.764,112091260
7/26/2019,45.384,46.052,44.45,45.608,50138485
7/29/2019,45.418,47.188,45.207,47.154,46366655
7/30/2019,46.58,48.672,46.436,48.452,40545070
7/31/2019,48.6,49.336,47.33,48.322,45891040
8/1/2019,48.53,48.902,46.354,46.77,41297580
8/2/2019,46.27,47.254,45.846,46.868,30682405
8/5/2019,45.92,46.273,45.155,45.664,35141395
8/6/2019,46.376,46.5,45.15,46.15,27821000
8/7/2019,45.3,46.714,45.16,46.684,23882500
8/8/2019,46.89,47.96,46.53,47.66,26371745
8/9/2019,47.211,47.792,46.762,47.002,19491220
8/12/2019,46.598,47.154,45.75,45.802,23319685
8/13/2019,45.762,47.2,45.51,47,24344990
8/14/2019,46.242,46.3,43.338,43.924,47812955
8/15/2019,44.172,44.312,42.31,43.128,41159760
8/16/2019,43.332,44.448,43.204,43.988,26036880
8/19/2019,44.842,45.566,44.34,45.366,26558740
8/20/2019,45.524,45.818,44.908,45.172,20852635
8/21/2019,44.402,44.644,43.52,44.166,38998720
8/22/2019,44.56,45.08,43.644,44.43,32824820
8/23/2019,43.994,44.234,42.2,42.28,42798520
8/26/2019,42.72,43.004,42.308,43,25272070
8/27/2019,43.148,43.76,42.406,42.816,27103635
8/28/2019,42.738,43.45,42.462,43.118,16193125
8/29/2019,43.8,44.68,43.6,44.342,25915520
8/30/2019,45.83,46.488,44.843,45.122,46638875
9/3/2019,44.816,45.79,44.632,45.002,26802730
9/4/2019,45.378,45.692,43.841,44.136,28843480
9/5/2019,44.5,45.96,44.17,45.916,37016610
9/6/2019,45.44,45.928,45.034,45.49,20946860
9/9/2019,45.932,46.752,45.846,46.358,24013345
9/10/2019,46.16,47.108,45.788,47.108,24418570
9/11/2019,47.476,49.635,47.2,49.42,50213885
9/12/2019,49.54,50.7,48.88,49.174,42906050
9/13/2019,49.392,49.69,48.973,49.04,26565725
9/16/2019,49.2,49.486,48.234,48.562,23640480
9/17/2019,48.494,49.12,48.074,48.958,19734545
9/18/2019,49,49.634,48.474,48.698,21140515
9/19/2019,49.2,49.588,48.968,49.32,24415675
9/20/2019,49.298,49.389,47.632,48.124,32531320
9/23/2019,48,49.036,47.844,48.246,21958150
9/24/2019,48.304,48.398,44.522,44.642,64705560
9/25/2019,44.912,45.796,43.672,45.74,47221430
9/26/2019,46.132,48.662,45.48,48.512,60393925
9/27/2019,48.44,49.742,47.746,48.426,55615895
9/30/2019,48.6,48.796,47.222,48.174,29730805
10/1/2019,48.3,49.19,47.826,48.938,30981450
10/2/2019,48.658,48.93,47.886,48.626,31282740
10/3/2019,46.372,46.896,44.856,46.606,75688815
10/4/2019,46.322,46.956,45.614,46.286,40105900
10/7/2019,45.96,47.712,45.71,47.544,40434785
10/8/2019,47.174,48.788,46.9,48.01,43511690
10/9/2019,48.264,49.459,48.13,48.906,34675165
10/10/2019,49.056,49.856,48.316,48.948,31567085
10/11/2019,49.43,50.216,49.362,49.578,42440795
10/14/2019,49.58,51.71,49.426,51.392,51134315
10/15/2019,51.54,52,50.824,51.578,32397280
10/16/2019,51.478,52.42,51.384,51.95,33521515
10/17/2019,52.5,52.956,52.034,52.394,23895215
10/18/2019,52.14,52.56,51.02,51.39,28768330
10/21/2019,51.666,51.9,50.036,50.7,25540505
10/22/2019,50.868,51.666,50.17,51.116,23125475
10/23/2019,50.9,51.228,50.27,50.936,56080910
10/24/2019,59.674,60.986,57.84,59.936,149096155
10/25/2019,59.544,66,59.222,65.626,150030455
10/28/2019,65.508,68.168,64.52,65.542,94351430
10/29/2019,63.998,64.86,62.95,63.244,63421335
10/30/2019,62.6,63.758,61.994,63.002,48209050
10/31/2019,62.62,63.8,62.6,62.984,25334780
11/1/2019,63.264,63.296,61.96,62.662,31919645
11/4/2019,62.96,64.388,61.852,63.494,43935200
11/5/2019,63.924,64.702,63.224,63.444,34717085
11/6/2019,63.6,65.344,62.9,65.316,39704660
11/7/2019,65.828,68.3,65.604,67.108,72336740
11/8/2019,66.9,67.492,66.5,67.428,30371105
11/11/2019,68.79,69.838,68.4,69.018,49968445
11/12/2019,69.38,70.074,68.808,69.986,36796915
11/13/2019,71,71.266,69.036,69.222,42339315
11/14/2019,69.222,70.768,68.582,69.87,32358515
11/15/2019,70.128,70.56,69.672,70.434,24062815
11/18/2019,70.583,70.63,69.22,69.998,22042525
11/19/2019,70.35,71.998,69.56,71.904,38680390
11/20/2019,72,72.24,69.914,70.444,33669825
11/21/2019,70.902,72.168,70.801,70.966,30550065
11/22/2019,68.032,68.2,66,66.608,84353210
11/25/2019,68.864,68.914,66.892,67.268,61728825
11/26/2019,67.054,67.1,65.42,65.784,39781195
11/27/2019,66.224,66.786,65.714,66.21,27764040
11/29/2019,66.222,66.252,65.5,65.988,12328145
12/2/2019,65.88,67.277,65.737,66.974,30409930
12/3/2019,66.524,67.582,66.437,67.24,33067380
12/4/2019,67.55,67.572,66.57,66.606,27681275
12/5/2019,66.566,66.885,65.45,66.074,18684880
12/6/2019,67,67.772,66.954,67.178,38094685
12/9/2019,67.318,68.89,67.016,67.906,45201085
12/10/2019,67.992,70.146,67.862,69.768,44199755
12/11/2019,70.375,71.438,70.218,70.54,34595810
12/12/2019,70.984,72.548,70.646,71.936,38881055
12/13/2019,72.21,73.042,70.928,71.678,32871405
12/16/2019,72.51,76.722,72.5,76.3,91104700
12/17/2019,75.798,77.1,75.18,75.798,42518875
12/18/2019,76.126,79.044,76.116,78.63,70681960
12/19/2019,79.464,81.37,79.3,80.808,90601535
12/20/2019,82.058,82.6,80.037,81.118,73926030
12/23/2019,82.356,84.402,82,83.844,66664105
12/24/2019,83.672,85.094,82.538,85.05,40273600
12/26/2019,85.582,86.696,85.27,86.188,53241445
12/27/2019,87,87.062,85.222,86.076,49784135
12/30/2019,85.758,85.8,81.852,82.94,63006325
12/31/2019,81,84.258,80.416,83.666,51462280
1/2/2020,84.9,86.139,84.342,86.052,47791930
1/3/2020,88.1,90.8,87.384,88.602,88973485
1/6/2020,88.094,90.312,88,90.308,50787495
1/7/2020,92.28,94.326,90.671,93.812,91045690
1/8/2020,94.74,99.7,93.646,98.428,155996965
1/9/2020,99.42,99.76,94.574,96.268,142315930
1/10/2020,96.358,96.988,94.74,95.63,64884160
1/13/2020,98.7,105.13,98.4,104.97,133172735
1/14/2020,108.85,109.48,104.98,107.58,145306885
1/15/2020,105.95,107.57,103.36,103.7,86844155
1/16/2020,98.75,102.89,98.434,102.7,108683265
1/17/2020,101.52,103.13,100.63,102.1,68145365
1/21/2020,106.05,109.72,105.68,109.44,89017355
1/22/2020,114.38,118.9,111.82,113.91,156845140
1/23/2020,112.85,116.4,111.12,114.44,98255210
1/24/2020,114.13,114.77,110.85,112.96,71768000
1/27/2020,108.4,112.89,107.86,111.6,68040340
1/28/2020,113.7,115.36,111.62,113.38,58942465
1/29/2020,115.14,117.96,113.49,116.2,91083360
1/30/2020,126.48,130.18,123.6,128.16,145028380
1/31/2020,128,130.6,126.5,130.11,78596330
2/3/2020,134.74,157.23,134.7,156,236167475
2/4/2020,176.59,193.8,166.78,177.41,304693790
2/5/2020,164.65,169.2,140.82,146.94,242119185
2/6/2020,139.98,159.17,137.4,149.79,199403760
2/7/2020,146.11,153.95,146,149.61,85317605
2/10/2020,160,164,150.48,154.26,123445815
2/11/2020,153.76,156.7,151.6,154.88,58487365
2/12/2020,155.57,157.95,152.67,153.46,60112350
2/13/2020,148.37,163.6,147,160.8,131446740
2/14/2020,157.44,162.59,157.1,160.01,78468555
2/18/2020,168.32,172,166.47,171.68,83491845
2/19/2020,184.7,188.96,180.2,183.48,127114790
2/20/2020,182.39,182.4,171.99,179.88,88174465
2/21/2020,181.4,182.61,176.09,180.2,71697230
2/24/2020,167.8,172.7,164.44,166.76,75960815
2/25/2020,169.8,171.32,157.4,159.98,86452405
2/26/2020,156.5,162.66,155.22,155.76,70769215
2/27/2020,146,147.95,133.8,135.8,121385800
2/28/2020,125.94,138.1,122.3,133.6,122820855
3/2/2020,142.25,148.74,137.33,148.72,100974955
3/3/2020,161,161.4,143.22,149.1,128920015
3/4/2020,152.79,153.3,144.95,149.9,75244885
3/5/2020,144.75,149.15,143.61,144.91,54263285
3/6/2020,138,141.4,136.85,140.7,63314590
3/9/2020,121.08,132.6,121,121.6,85368700
3/10/2020,131.89,133.6,121.6,129.07,77972215
3/11/2020,128.04,130.72,122.6,126.85,67067935
3/12/2020,116.18,118.9,109.25,112.11,94545260
3/13/2020,119,121.51,100.4,109.32,113201270
3/16/2020,93.9,98.974,88.434,89.014,102447320
3/17/2020,88.002,94.37,79.2,86.04,119972900
3/18/2020,77.8,80.972,70.102,72.244,118930810
3/19/2020,74.939,90.4,71.692,85.528,150977300
3/20/2020,87.64,95.4,85.158,85.506,141427510
3/23/2020,86.72,88.4,82.1,86.858,82272745
3/24/2020,95.46,102.74,94.8,101,114475850
3/25/2020,109.05,111.4,102.22,107.85,106113725
3/26/2020,109.48,112,102.45,105.63,87110410
3/27/2020,101,105.16,98.806,102.87,71887040
3/30/2020,102.05,103.33,98.246,100.43,59990335
3/31/2020,100.25,108.59,99.4,104.8,88857425
4/1/2020,100.8,102.79,95.02,96.312,66765900
4/2/2020,96.206,98.852,89.28,90.894,99292135
4/3/2020,101.9,103.1,93.678,96.002,112810380
4/6/2020,102.24,104.2,99.59,103.25,74509180
4/7/2020,109,113,106.47,109.09,89598920
4/8/2020,110.84,111.44,106.67,109.77,63280120
4/9/2020,112.42,115.04,111.42,114.6,68250000
4/13/2020,118.03,130.4,116.11,130.19,112377105
4/14/2020,139.79,148.38,138.49,141.98,152882555
4/15/2020,148.4,150.63,142,145.97,117885005
4/16/2020,143.39,151.89,141.34,149.04,103289310
4/17/2020,154.46,154.99,149.53,150.78,65641185
4/20/2020,146.54,153.11,142.44,149.27,73732885
4/21/2020,146.02,150.67,134.76,137.34,101045465
4/22/2020,140.8,146.8,137.74,146.42,71124155
4/23/2020,145.52,146.8,140.63,141.13,66183485
4/24/2020,142.16,146.15,139.64,145.03,66188060
4/27/2020,147.52,159.9,147,159.75,103407210
4/28/2020,159.13,161,151.34,153.82,76109820
4/29/2020,158.03,160.64,156.63,160.1,81079910
4/30/2020,171.04,173.96,152.7,156.38,142359270
5/1/2020,151,154.55,136.61,140.26,162659035
5/4/2020,140.2,152.4,139.6,152.24,96185450
5/5/2020,157.96,159.78,152.44,153.64,84958280
5/6/2020,155.3,157.96,152.22,156.52,55616155
5/7/2020,155.44,159.28,154.47,156.01,57638430
5/8/2020,158.75,164.8,157.4,163.88,80650435
5/11/2020,158.1,164.8,157,162.26,82598005
5/12/2020,165.4,168.66,161.6,161.88,79534525
5/13/2020,164.17,165.2,152.66,158.19,95327455
5/14/2020,156,160.67,152.8,160.67,68410940
5/15/2020,158.07,161.01,157.31,159.83,52592140
5/18/2020,165.56,166.94,160.78,162.73,58490510
5/19/2020,163.03,164.41,161.22,161.6,48182610
5/20/2020,164.1,165.2,162.36,163.11,36546355
5/21/2020,163.2,166.5,159.2,165.52,61272920
5/22/2020,164.43,166.36,162.4,163.38,49937375
5/26/2020,166.9,166.92,163.14,163.77,40448680
5/27/2020,164.17,165.54,157,164.05,57747650
5/28/2020,162.7,164.95,160.34,161.16,36378870
5/29/2020,161.75,167,160.84,167,59062445
6/1/2020,171.6,179.8,170.82,179.62,75426485
6/2/2020,178.94,181.73,174.2,176.31,67827980
6/3/2020,177.62,179.59,176.02,176.59,39747345
6/4/2020,177.98,179.15,171.69,172.88,44438565
6/5/2020,175.57,177.3,173.24,177.13,39059585
6/8/2020,183.8,190,181.83,189.98,70873635
6/9/2020,188,190.89,184.79,188.13,56940770
6/10/2020,198.38,205.5,196.5,205.01,92817065
6/11/2020,198.04,203.79,194.4,194.57,79582410
6/12/2020,196,197.6,182.52,187.06,83816870
6/15/2020,183.56,199.77,181.7,198.18,78485890
6/16/2020,202.37,202.58,192.48,196.43,70255390
6/17/2020,197.54,201,196.51,198.36,49454000
6/18/2020,200.6,203.84,198.89,200.79,48759680
6/19/2020,202.56,203.19,198.27,200.18,43398745
6/22/2020,199.99,201.78,198,198.86,31811750
6/23/2020,199.78,202.4,198.8,200.36,31826355
6/24/2020,198.82,200.18,190.63,192.17,54797965
6/25/2020,190.85,197.2,187.43,197.2,46272745
6/26/2020,198.96,199,190.97,191.95,44274540
6/29/2020,193.8,202,189.7,201.87,45132020
6/30/2020,201.3,217.54,200.75,215.96,84592505
7/1/2020,216.6,227.07,216.1,223.93,66634480
7/2/2020,244.3,245.6,237.12,241.73,86250575
7/6/2020,255.34,275.56,253.21,274.32,102849320
7/7/2020,281,285.9,267.34,277.97,107448305
7/8/2020,281,283.45,262.27,273.18,81556560
7/9/2020,279.4,281.71,270.26,278.86,58587990
7/10/2020,279.2,309.78,275.2,308.93,116687765
7/13/2020,331.8,359,294.22,299.41,194926810
7/14/2020,311.2,318,286.2,303.36,117090700
7/15/2020,308.6,310,291.4,309.2,81839145
7/16/2020,295.43,306.34,293.2,300.13,71503925
7/17/2020,302.69,307.5,298,300.17,46649860
7/20/2020,303.8,330,297.6,328.6,85606835
7/21/2020,327.99,335,311.6,313.67,80786400
7/22/2020,319.8,325.28,312.4,318.47,70805400
7/23/2020,335.79,337.8,296.15,302.61,121642520
7/24/2020,283.2,293,273.31,283.4,96983080
7/27/2020,287,309.59,282.6,307.92,80243345
7/28/2020,300.8,312.94,294.88,295.3,79043500
7/29/2020,300.2,306.96,297.4,299.82,47134465
7/30/2020,297.6,302.65,294.2,297.5,38105195
